country,date,indicator,countryiso3code,value,unit,obs_status,decimal,Region
Vietnam,2011,"Account, urban (% age 15+)",VNM,..,,,0,Other
Vietnam,2014,"Account, urban (% age 15+)",VNM,..,,,0,Other
Vietnam,2017,"Account, urban (% age 15+)",VNM,..,,,0,Other
Vietnam,2021,"Account, urban (% age 15+)",VNM,..,,,0,Other
Vietnam,2022,"Account, urban (% age 15+)",VNM,..,,,0,Other
Vietnam,2011,Financial institution account (% age 15+),VNM,21.37,,,0,Other
Vietnam,2014,Financial institution account (% age 15+),VNM,30.86,,,0,Other
Vietnam,2017,Financial institution account (% age 15+),VNM,30.02,,,0,Other
Vietnam,2021,Financial institution account (% age 15+),VNM,..,,,0,Other
Vietnam,2022,Financial institution account (% age 15+),VNM,56.06,,,0,Other
Vietnam,2011,"Financial institution account, female (% age 15+)",VNM,18.91,,,0,Other
Vietnam,2014,"Financial institution account, female (% age 15+)",VNM,31.86,,,0,Other
Vietnam,2017,"Financial institution account, female (% age 15+)",VNM,29.45,,,0,Other
Vietnam,2021,"Financial institution account, female (% age 15+)",VNM,..,,,0,Other
Vietnam,2022,"Financial institution account, female (% age 15+)",VNM,52.46,,,0,Other
Vietnam,2011,"Financial institution account, male (% age 15+)",VNM,24,,,0,Other
Vietnam,2014,"Financial institution account, male (% age 15+)",VNM,29.82,,,0,Other
Vietnam,2017,"Financial institution account, male (% age 15+)",VNM,30.64,,,0,Other
Vietnam,2021,"Financial institution account, male (% age 15+)",VNM,..,,,0,Other
Vietnam,2022,"Financial institution account, male (% age 15+)",VNM,59.88,,,0,Other
Vietnam,2011,"Financial institution account, rural (% age 15+)",VNM,..,,,0,Other
Vietnam,2014,"Financial institution account, rural (% age 15+)",VNM,..,,,0,Other
Vietnam,2017,"Financial institution account, rural (% age 15+)",VNM,..,,,0,Other
Vietnam,2021,"Financial institution account, rural (% age 15+)",VNM,..,,,0,Other
Vietnam,2022,"Financial institution account, rural (% age 15+)",VNM,..,,,0,Other
Vietnam,2011,"Financial institution account, urban (% age 15+)",VNM,..,,,0,Other
Vietnam,2014,"Financial institution account, urban (% age 15+)",VNM,..,,,0,Other
Vietnam,2017,"Financial institution account, urban (% age 15+)",VNM,..,,,0,Other
Vietnam,2021,"Financial institution account, urban (% age 15+)",VNM,..,,,0,Other
Vietnam,2022,"Financial institution account, urban (% age 15+)",VNM,..,,,0,Other
Vietnam,2011,Mobile money account (% age 15+),VNM,..,,,0,Other
Vietnam,2014,Mobile money account (% age 15+),VNM,0.5,,,0,Other
Vietnam,2017,Mobile money account (% age 15+),VNM,3.5,,,0,Other
Vietnam,2021,Mobile money account (% age 15+),VNM,..,,,0,Other
Vietnam,2022,Mobile money account (% age 15+),VNM,16.47,,,0,Other
Vietnam,2011,"Mobile money account, female (% age 15+)",VNM,..,,,0,Other
Vietnam,2014,"Mobile money account, female (% age 15+)",VNM,0.52,,,0,Other
Vietnam,2017,"Mobile money account, female (% age 15+)",VNM,3.63,,,0,Other
Vietnam,2021,"Mobile money account, female (% age 15+)",VNM,..,,,0,Other
Vietnam,2022,"Mobile money account, female (% age 15+)",VNM,14.74,,,0,Other
Vietnam,2011,"Mobile money account, male (% age 15+)",VNM,..,,,0,Other
Vietnam,2014,"Mobile money account, male (% age 15+)",VNM,0.48,,,0,Other
Vietnam,2017,"Mobile money account, male (% age 15+)",VNM,3.36,,,0,Other
Vietnam,2021,"Mobile money account, male (% age 15+)",VNM,..,,,0,Other
Vietnam,2022,"Mobile money account, male (% age 15+)",VNM,18.29,,,0,Other
Vietnam,2011,"Mobile money account, rural (% age 15+)",VNM,..,,,0,Other
Vietnam,2014,"Mobile money account, rural (% age 15+)",VNM,..,,,0,Other
Vietnam,2017,"Mobile money account, rural (% age 15+)",VNM,..,,,0,Other
Vietnam,2021,"Mobile money account, rural (% age 15+)",VNM,..,,,0,Other
Vietnam,2022,"Mobile money account, rural (% age 15+)",VNM,..,,,0,Other
Vietnam,2011,"Mobile money account, urban (% age 15+)",VNM,..,,,0,Other
Vietnam,2014,"Mobile money account, urban (% age 15+)",VNM,..,,,0,Other
Vietnam,2017,"Mobile money account, urban (% age 15+)",VNM,..,,,0,Other
Vietnam,2021,"Mobile money account, urban (% age 15+)",VNM,..,,,0,Other
Vietnam,2022,"Mobile money account, urban (% age 15+)",VNM,..,,,0,Other
Vietnam,2011,Own a mobile phone (% age 15+),VNM,..,,,0,Other
Vietnam,2014,Own a mobile phone (% age 15+),VNM,..,,,0,Other
Vietnam,2017,Own a mobile phone (% age 15+),VNM,..,,,0,Other
Vietnam,2021,Own a mobile phone (% age 15+),VNM,..,,,0,Other
Vietnam,2022,Own a mobile phone (% age 15+),VNM,95.74,,,0,Other
Vietnam,2011,Owns a debit or credit card (% age 15+),VNM,14.96,,,0,Other
Vietnam,2014,Owns a debit or credit card (% age 15+),VNM,26.75,,,0,Other
Vietnam,2017,Owns a debit or credit card (% age 15+),VNM,27.44,,,0,Other
Vietnam,2021,Owns a debit or credit card (% age 15+),VNM,..,,,0,Other
Vietnam,2022,Owns a debit or credit card (% age 15+),VNM,49.24,,,0,Other
World,2011,Account (% age 15+),WLD,50.63,,,0,Other
World,2014,Account (% age 15+),WLD,61.92,,,0,Other
World,2017,Account (% age 15+),WLD,68.5,,,0,Other
World,2021,Account (% age 15+),WLD,76.2,,,0,Other
World,2022,Account (% age 15+),WLD,..,,,0,Other
World,2011,"Account, female (% age 15+)",WLD,46.62,,,0,Other
World,2014,"Account, female (% age 15+)",WLD,58.4,,,0,Other
World,2017,"Account, female (% age 15+)",WLD,64.85,,,0,Other
World,2021,"Account, female (% age 15+)",WLD,73.99,,,0,Other
World,2022,"Account, female (% age 15+)",WLD,..,,,0,Other
World,2011,"Account, male (% age 15+)",WLD,54.75,,,0,Other
World,2014,"Account, male (% age 15+)",WLD,65.49,,,0,Other
World,2017,"Account, male (% age 15+)",WLD,72.24,,,0,Other
World,2021,"Account, male (% age 15+)",WLD,78.35,,,0,Other
World,2022,"Account, male (% age 15+)",WLD,..,,,0,Other
World,2011,"Account, rural (% age 15+)",WLD,..,,,0,Other
World,2014,"Account, rural (% age 15+)",WLD,..,,,0,Other
World,2017,"Account, rural (% age 15+)",WLD,..,,,0,Other
World,2021,"Account, rural (% age 15+)",WLD,..,,,0,Other
World,2022,"Account, rural (% age 15+)",WLD,..,,,0,Other
World,2011,"Account, urban (% age 15+)",WLD,..,,,0,Other
World,2014,"Account, urban (% age 15+)",WLD,..,,,0,Other
World,2017,"Account, urban (% age 15+)",WLD,..,,,0,Other
World,2021,"Account, urban (% age 15+)",WLD,..,,,0,Other
World,2022,"Account, urban (% age 15+)",WLD,..,,,0,Other
World,2011,Financial institution account (% age 15+),WLD,50.63,,,0,Other
World,2014,Financial institution account (% age 15+),WLD,61.12,,,0,Other
World,2017,Financial institution account (% age 15+),WLD,67.1,,,0,Other
World,2021,Financial institution account (% age 15+),WLD,73.97,,,0,Other
World,2022,Financial institution account (% age 15+),WLD,..,,,0,Other
World,2011,"Financial institution account, female (% age 15+)",WLD,46.62,,,0,Other
World,2014,"Financial institution account, female (% age 15+)",WLD,57.68,,,0,Other
World,2017,"Financial institution account, female (% age 15+)",WLD,63.69,,,0,Other
World,2021,"Financial institution account, female (% age 15+)",WLD,71.9,,,0,Other
World,2022,"Financial institution account, female (% age 15+)",WLD,..,,,0,Other
World,2011,"Financial institution account, male (% age 15+)",WLD,54.75,,,0,Other
World,2014,"Financial institution account, male (% age 15+)",WLD,64.59,,,0,Other
World,2017,"Financial institution account, male (% age 15+)",WLD,70.61,,,0,Other
World,2021,"Financial institution account, male (% age 15+)",WLD,76,,,0,Other
World,2022,"Financial institution account, male (% age 15+)",WLD,..,,,0,Other
World,2011,"Financial institution account, rural (% age 15+)",WLD,..,,,0,Other
World,2014,"Financial institution account, rural (% age 15+)",WLD,..,,,0,Other
World,2017,"Financial institution account, rural (% age 15+)",WLD,..,,,0,Other
World,2021,"Financial institution account, rural (% age 15+)",WLD,..,,,0,Other
World,2022,"Financial institution account, rural (% age 15+)",WLD,..,,,0,Other
World,2011,"Financial institution account, urban (% age 15+)",WLD,..,,,0,Other
World,2014,"Financial institution account, urban (% age 15+)",WLD,..,,,0,Other
World,2017,"Financial institution account, urban (% age 15+)",WLD,..,,,0,Other
World,2021,"Financial institution account, urban (% age 15+)",WLD,..,,,0,Other
World,2022,"Financial institution account, urban (% age 15+)",WLD,..,,,0,Other
World,2011,Mobile money account (% age 15+),WLD,..,,,0,Other
World,2014,Mobile money account (% age 15+),WLD,2.06,,,0,Other
World,2017,Mobile money account (% age 15+),WLD,4.35,,,0,Other
World,2021,Mobile money account (% age 15+),WLD,10.24,,,0,Other
World,2022,Mobile money account (% age 15+),WLD,..,,,0,Other
World,2011,"Mobile money account, female (% age 15+)",WLD,..,,,0,Other
World,2014,"Mobile money account, female (% age 15+)",WLD,1.6,,,0,Other
World,2017,"Mobile money account, female (% age 15+)",WLD,3.29,,,0,Other
World,2021,"Mobile money account, female (% age 15+)",WLD,8.35,,,0,Other
World,2022,"Mobile money account, female (% age 15+)",WLD,..,,,0,Other
World,2011,"Mobile money account, male (% age 15+)",WLD,..,,,0,Other
World,2014,"Mobile money account, male (% age 15+)",WLD,2.53,,,0,Other
World,2017,"Mobile money account, male (% age 15+)",WLD,5.43,,,0,Other
World,2021,"Mobile money account, male (% age 15+)",WLD,12.09,,,0,Other
World,2022,"Mobile money account, male (% age 15+)",WLD,..,,,0,Other
World,2011,"Mobile money account, rural (% age 15+)",WLD,..,,,0,Other
World,2014,"Mobile money account, rural (% age 15+)",WLD,..,,,0,Other
World,2017,"Mobile money account, rural (% age 15+)",WLD,..,,,0,Other
World,2021,"Mobile money account, rural (% age 15+)",WLD,..,,,0,Other
World,2022,"Mobile money account, rural (% age 15+)",WLD,..,,,0,Other
World,2011,"Mobile money account, urban (% age 15+)",WLD,..,,,0,Other
World,2014,"Mobile money account, urban (% age 15+)",WLD,..,,,0,Other
World,2017,"Mobile money account, urban (% age 15+)",WLD,..,,,0,Other
World,2021,"Mobile money account, urban (% age 15+)",WLD,..,,,0,Other
World,2022,"Mobile money account, urban (% age 15+)",WLD,..,,,0,Other
World,2011,Own a mobile phone (% age 15+),WLD,..,,,0,Other
World,2014,Own a mobile phone (% age 15+),WLD,..,,,0,Other
World,2017,Own a mobile phone (% age 15+),WLD,..,,,0,Other
World,2021,Own a mobile phone (% age 15+),WLD,85.64,,,0,Other
World,2022,Own a mobile phone (% age 15+),WLD,..,,,0,Other
World,2011,Owns a debit or credit card (% age 15+),WLD,34.59,,,0,Other
World,2014,Owns a debit or credit card (% age 15+),WLD,43.01,,,0,Other
World,2017,Owns a debit or credit card (% age 15+),WLD,49.49,,,0,Other
World,2021,Owns a debit or credit card (% age 15+),WLD,54.67,,,0,Other
World,2022,Owns a debit or credit card (% age 15+),WLD,..,,,0,Other
